elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
331030.002251, 10.000964, 37, 10435, 15981.5, 15772, 21029, 27261, 27261, 27261, 0
331040.00128, 9.999029, 39, 10439, 15939.2, 15032, 20991, 25179, 25179, 25179, 0
331050.001267, 9.999987, 29, 9559, 15187.3, 14968, 20770, 21555, 21555, 21555, 0
331060.00132, 10.000053, 29, 6436, 15809.4, 15488, 22241, 26967, 26967, 26967, 0
331070.001446, 10.000126, 42, 10389, 16011.2, 15686, 23192, 31665, 31665, 31665, 0
331080.001271, 9.999825, 41, 9683, 16824.9, 15912, 23425, 44027, 44027, 44027, 0
331090.001312, 10.000041, 39, 10446, 15330.6, 14856, 21451, 24190, 24190, 24190, 0
331100.001256, 9.999944, 45, 9780, 15864.6, 15023, 23154, 25164, 25164, 25164, 0
331110.001706, 10.00045, 35, 6889, 15428.3, 14821, 23689, 28170, 28170, 28170, 0
331120.001736, 10.00003, 49, 8288, 16339.2, 15751, 24547, 29695, 29695, 29695, 0
331130.00321, 10.001474, 36, 9728, 15018.6, 14922, 18984, 23755, 23755, 23755, 0
331140.001243, 9.998033, 36, 8288, 15994.5, 15892, 21406, 23793, 23793, 23793, 0
331150.001277, 10.000034, 33, 8535, 16799.3, 16247, 25166, 29461, 29461, 29461, 0
331160.001565, 10.000288, 55, 8263, 16448.4, 16105, 25521, 28026, 30781, 30781, 0
331170.001297, 9.999732, 34, 8810, 15799.6, 15632, 20487, 24463, 24463, 24463, 0
331180.001298, 10.000001, 43, 9878, 17114.8, 16363, 23219, 29046, 29046, 29046, 0
331190.001188, 9.99989, 51, 9067, 16133.0, 15352, 24074, 24684, 31052, 31052, 0
331200.00156, 10.000372, 39, 8112, 16331.1, 16082, 22222, 34698, 34698, 34698, 0
331210.001711, 10.000151, 39, 7705, 16920.7, 15276, 19105, 84399, 84399, 84399, 0
331220.002419, 10.000708, 40, 8637, 15350.5, 15276, 20959, 21155, 21155, 21155, 0
331230.001287, 9.998868, 40, 8967, 16024.5, 15540, 23156, 23715, 23715, 23715, 0
331240.001206, 9.999919, 47, 8901, 16673.8, 15782, 29880, 39098, 39098, 39098, 0
331250.00153, 10.000324, 36, 7017, 15992.4, 15576, 20804, 32825, 32825, 32825, 0
331260.001207, 9.999677, 39, 9332, 16672.4, 17093, 22679, 24819, 24819, 24819, 0
331270.001652, 10.000445, 52, 11898, 16714.3, 16145, 23615, 27650, 29664, 29664, 0
331280.001224, 9.999572, 41, 6683, 15618.9, 15204, 22522, 24886, 24886, 24886, 0
331290.001194, 9.99997, 28, 8629, 16174.8, 16157, 22790, 28751, 28751, 28751, 0
331300.001224, 10.00003, 45, 9608, 15473.3, 14551, 22445, 28753, 28753, 28753, 0
331310.00151, 10.000286, 41, 9478, 16129.6, 15720, 22598, 23855, 23855, 23855, 0
331320.001289, 9.999779, 52, 8530, 15867.2, 15545, 24540, 25353, 25623, 25623, 0
331330.001253, 9.999964, 37, 11060, 17737.4, 16196, 25133, 32413, 32413, 32413, 0
331340.001756, 10.000503, 45, 9501, 15918.5, 15581, 21199, 23368, 23368, 23368, 0
331350.001894, 10.000138, 37, 7343, 15594.5, 14968, 22607, 25189, 25189, 25189, 0
331360.001866, 9.999972, 38, 8091, 14626.1, 14697, 20881, 23090, 23090, 23090, 0
331370.001557, 9.999691, 33, 10739, 16536.6, 16628, 21076, 24582, 24582, 24582, 0
331380.001234, 9.999677, 41, 9586, 16498.3, 16140, 22893, 27841, 27841, 27841, 0
331390.002126, 10.000892, 24, 11591, 16654.3, 15638, 24891, 25275, 25275, 25275, 0
331400.001356, 9.99923, 39, 10493, 15131.4, 14607, 19910, 29629, 29629, 29629, 0
331410.001997, 10.000641, 39, 10148, 15941.7, 14407, 24181, 33448, 33448, 33448, 0
331420.001284, 9.999287, 32, 5636, 15913.6, 16630, 22649, 24541, 24541, 24541, 0
331430.001254, 9.99997, 38, 9164, 16429.3, 15846, 22739, 23850, 23850, 23850, 0
331440.00133, 10.000076, 31, 8135, 17037.4, 16133, 23993, 28708, 28708, 28708, 0
331450.00119, 9.99986, 33, 10241, 16374.9, 15761, 22086, 26995, 26995, 26995, 0
331460.001217, 10.000027, 31, 10773, 15560.6, 15346, 19105, 19817, 19817, 19817, 0
331470.001216, 9.999999, 40, 8448, 15736.3, 15557, 22822, 24237, 24237, 24237, 0
331480.00147, 10.000254, 40, 10984, 16379.2, 15811, 21526, 22572, 22572, 22572, 0
331490.001363, 9.999893, 38, 11762, 16747.9, 15778, 24968, 29842, 29842, 29842, 0
331500.001242, 9.999879, 30, 11197, 15796.4, 15417, 20286, 22163, 22163, 22163, 0
331510.001367, 10.000125, 45, 9575, 17107.9, 16564, 24735, 26903, 26903, 26903, 0
331520.0015, 10.000133, 40, 10039, 15469.9, 15262, 20594, 22427, 22427, 22427, 0
331530.001905, 10.000405, 43, 8658, 16842.4, 16202, 24691, 27553, 27553, 27553, 0
331540.001418, 9.999513, 38, 12817, 17716.5, 16769, 23932, 30463, 30463, 30463, 0
331550.001997, 10.000579, 40, 9453, 15867.1, 15429, 20937, 23232, 23232, 23232, 0
331560.001187, 9.99919, 34, 10319, 16450.2, 15366, 23446, 28042, 28042, 28042, 0
331570.004236, 10.003049, 46, 7054, 15696.1, 15776, 21240, 24652, 24652, 24652, 0
331580.001307, 9.997071, 46, 8455, 17055.7, 16505, 23818, 27789, 27789, 27789, 0
331590.001347, 10.00004, 35, 11539, 16044.7, 15550, 20119, 25527, 25527, 25527, 0
331600.001366, 10.000019, 32, 8380, 15231.6, 15234, 18851, 20687, 20687, 20687, 0
331610.001283, 9.999917, 27, 9543, 17003.3, 15977, 23630, 36990, 36990, 36990, 0
331620.001697, 10.000414, 48, 9145, 16272.7, 15656, 23683, 24632, 28159, 28159, 0
331630.001267, 9.99957, 35, 11348, 16406.8, 15896, 20941, 23002, 23002, 23002, 0
331640.001683, 10.000416, 39, 8976, 16501.1, 16549, 20701, 23385, 23385, 23385, 0
331650.001271, 9.999588, 37, 9396, 17205.4, 17227, 23878, 27532, 27532, 27532, 0
331660.001366, 10.000095, 50, 9564, 16677.0, 15376, 24244, 31894, 33671, 33671, 0
331670.001496, 10.00013, 38, 6426, 15897.4, 16229, 21261, 30253, 30253, 30253, 0
331680.001509, 10.000013, 37, 7912, 15320.6, 15989, 20656, 22899, 22899, 22899, 0
331690.002726, 10.001217, 44, 10818, 16552.4, 15264, 24000, 31843, 31843, 31843, 0
331700.001507, 9.998781, 37, 10583, 15935.2, 15054, 23234, 24142, 24142, 24142, 0
331710.001528, 10.000021, 42, 8951, 16467.6, 16042, 22713, 26021, 26021, 26021, 0
331720.001314, 9.999786, 45, 9989, 15198.7, 15240, 19410, 21505, 21505, 21505, 0
331730.001677, 10.000363, 37, 8777, 15909.0, 15119, 22736, 23318, 23318, 23318, 0
331740.001201, 9.999524, 48, 8497, 16152.3, 15346, 24097, 26069, 26069, 26069, 0
331750.001186, 9.999985, 42, 11076, 16668.9, 16466, 23375, 28707, 28707, 28707, 0
331760.001334, 10.000148, 32, 10114, 16299.7, 15638, 26909, 30074, 30074, 30074, 0
331770.001725, 10.000391, 40, 7519, 15795.4, 14935, 21583, 27659, 27659, 27659, 0
331780.001501, 9.999776, 49, 10340, 16870.6, 15899, 22688, 27612, 32226, 32226, 0
331790.001236, 9.999735, 32, 10690, 16066.0, 15612, 22961, 26054, 26054, 26054, 0
331800.001284, 10.000048, 54, 8461, 15688.0, 15686, 20743, 22636, 24137, 24137, 0
331810.001466, 10.000182, 44, 11443, 16864.6, 16261, 23352, 31866, 31866, 31866, 0
331820.001386, 9.99992, 48, 8845, 16310.1, 16265, 23739, 24541, 24541, 24541, 0
331830.001557, 10.000171, 34, 8845, 15990.2, 14559, 23178, 34682, 34682, 34682, 0
331840.001941, 10.000384, 44, 10791, 16847.9, 16834, 22864, 26542, 26542, 26542, 0
331850.001671, 9.99973, 33, 8916, 15912.8, 15118, 21205, 27283, 27283, 27283, 0
331860.002276, 10.000605, 33, 10761, 15718.3, 14856, 21634, 26107, 26107, 26107, 0
331870.001242, 9.998966, 31, 11975, 16400.1, 16115, 18843, 25674, 25674, 25674, 0
331880.001246, 10.000004, 31, 6987, 15840.3, 14501, 24879, 26651, 26651, 26651, 0
331890.001229, 9.999983, 39, 9839, 16575.6, 16094, 23497, 26751, 26751, 26751, 0
331900.001309, 10.00008, 34, 9061, 16540.1, 15486, 23714, 29491, 29491, 29491, 0
331910.001612, 10.000303, 57, 8482, 16794.3, 15743, 23251, 23438, 23568, 23568, 0
331920.001265, 9.999653, 40, 11879, 17283.3, 15994, 25047, 27116, 27116, 27116, 0
331930.001307, 10.000042, 30, 10772, 16772.7, 15875, 24991, 32219, 32219, 32219, 0
331940.001355, 10.000048, 33, 7493, 16912.4, 16304, 23291, 27231, 27231, 27231, 0
331950.001394, 10.000039, 32, 10994, 16571.9, 15805, 21995, 26683, 26683, 26683, 0
331960.00131, 9.999916, 40, 8327, 16906.9, 16377, 24199, 36536, 36536, 36536, 0
331970.001354, 10.000044, 45, 8919, 16139.4, 15676, 22828, 26172, 26172, 26172, 0
331980.001197, 9.999843, 39, 11368, 16035.5, 14418, 22467, 29319, 29319, 29319, 0
331990.001482, 10.000285, 40, 9097, 16320.7, 15857, 24582, 28493, 28493, 28493, 0
332000.001273, 9.999791, 38, 7910, 16086.8, 15594, 23926, 35065, 35065, 35065, 0
332010.001462, 10.000189, 37, 9449, 17041.8, 15576, 25679, 28823, 28823, 28823, 0
332020.00119, 9.999728, 37, 10583, 15357.2, 15302, 22748, 26618, 26618, 26618, 0
332030.001234, 10.000044, 30, 10212, 16558.7, 15016, 25202, 34346, 34346, 34346, 0
332040.001526, 10.000292, 32, 8592, 16521.7, 15531, 23434, 27469, 27469, 27469, 0
332050.001255, 9.999729, 38, 9018, 15544.2, 15757, 19787, 26554, 26554, 26554, 0
332060.001197, 9.999942, 47, 9368, 17331.3, 16306, 27267, 37696, 37696, 37696, 0
332070.001234, 10.000037, 41, 9384, 16961.7, 16750, 24662, 32583, 32583, 32583, 0
332080.001612, 10.000378, 32, 8698, 15914.2, 15714, 21138, 23650, 23650, 23650, 0
332090.001621, 10.000009, 40, 11164, 15743.9, 15090, 21042, 29962, 29962, 29962, 0
332100.001228, 9.999607, 45, 8234, 16381.1, 15392, 24991, 28716, 28716, 28716, 0
332110.002789, 10.001561, 44, 10361, 16851.7, 16713, 22609, 28716, 28716, 28716, 0
332120.001213, 9.998424, 30, 10198, 15053.3, 14791, 19955, 21794, 21794, 21794, 0
332130.001319, 10.000106, 48, 9459, 16881.5, 16135, 22781, 26434, 26434, 26434, 0
332140.001198, 9.999879, 32, 7797, 15827.3, 15039, 23302, 29450, 29450, 29450, 0
332150.00222, 10.001022, 35, 10596, 15960.4, 16276, 21389, 22450, 22450, 22450, 0
332160.00051, 9.99829, 35, 6278, 15779.6, 15609, 20682, 26466, 26466, 26466, 0
332170.00144, 10.00093, 37, 8915, 15472.9, 15453, 21386, 23643, 23643, 23643, 0
332180.001173, 9.999733, 40, 7033, 16001.9, 15818, 21571, 23576, 23576, 23576, 0
332190.001252, 10.000079, 42, 10483, 16756.7, 16306, 21262, 23700, 23700, 23700, 0
332200.001428, 10.000176, 41, 9059, 15383.2, 15259, 19711, 21927, 21927, 21927, 0
332210.001699, 10.000271, 35, 8860, 15584.5, 15273, 20521, 24983, 24983, 24983, 0
332220.001266, 9.999567, 49, 9214, 14614.1, 14472, 18343, 20355, 21273, 21273, 0
332230.001326, 10.00006, 41, 11514, 16527.0, 15124, 22646, 27428, 27428, 27428, 0
332240.001484, 10.000158, 39, 9487, 17186.0, 17179, 22547, 26610, 26610, 26610, 0
332250.001242, 9.999758, 40, 8959, 16295.5, 16238, 22473, 35434, 35434, 35434, 0
332260.001588, 10.000346, 42, 9051, 16209.2, 15510, 28141, 30417, 30417, 30417, 0
332270.001395, 9.999807, 44, 12050, 17278.8, 15933, 23752, 30655, 30655, 30655, 0
332280.00122, 9.999825, 33, 9480, 16183.4, 15972, 21412, 26786, 26786, 26786, 0
332290.001261, 10.000041, 34, 10799, 16282.2, 14990, 21712, 26574, 26574, 26574, 0
332300.001241, 9.99998, 37, 9413, 17283.0, 16308, 22921, 39378, 39378, 39378, 0
332310.002, 10.000759, 50, 8476, 15622.9, 15039, 21833, 22952, 32483, 32483, 0
332320.00141, 9.99941, 27, 10762, 18132.8, 17793, 24061, 29195, 29195, 29195, 0
332330.00125, 9.99984, 31, 11419, 16667.1, 16130, 20188, 25607, 25607, 25607, 0
332340.001272, 10.000022, 36, 11841, 15622.1, 14950, 20025, 32641, 32641, 32641, 0
332350.002123, 10.000851, 44, 11616, 16851.7, 16614, 20959, 27491, 27491, 27491, 0
332360.001192, 9.999069, 34, 9601, 15443.9, 15239, 20194, 21459, 21459, 21459, 0
332370.001196, 10.000004, 42, 11064, 16691.8, 16322, 22812, 27502, 27502, 27502, 0
332380.001252, 10.000056, 49, 9880, 15927.5, 15752, 19950, 21703, 22037, 22037, 0
332390.001337, 10.000085, 34, 9880, 16093.7, 15685, 21371, 21799, 21799, 21799, 0
332400.002308, 10.000971, 39, 7693, 16009.3, 15656, 21383, 25622, 25622, 25622, 0
332410.001275, 9.998967, 46, 8431, 16886.4, 16713, 21974, 28998, 28998, 28998, 0
332420.001224, 9.999949, 42, 8374, 15757.3, 14961, 25818, 28998, 28998, 28998, 0
332430.001348, 10.000124, 51, 6907, 16052.9, 15592, 21458, 22785, 24698, 24698, 0
332440.001387, 10.000039, 45, 9045, 16073.0, 15259, 25195, 34744, 34744, 34744, 0
332450.001314, 9.999927, 42, 9225, 15997.9, 15456, 20578, 29259, 29259, 29259, 0
332460.001394, 10.00008, 39, 9395, 16459.8, 16122, 25181, 28133, 28133, 28133, 0
332470.001606, 10.000212, 31, 11332, 16122.2, 15170, 19778, 30712, 30712, 30712, 0
332480.001305, 9.999699, 37, 10180, 15942.8, 15057, 21860, 27348, 27348, 27348, 0
332490.001289, 9.999984, 39, 9801, 15706.1, 14822, 21860, 23919, 23919, 23919, 0
332500.001512, 10.000223, 44, 10187, 16999.7, 15880, 23072, 44614, 44614, 44614, 0
332510.00123, 9.999718, 36, 10152, 15587.0, 15042, 21120, 21727, 21727, 21727, 0
332520.001188, 9.999958, 35, 10269, 16610.8, 15398, 23746, 25671, 25671, 25671, 0
332530.001679, 10.000491, 39, 8202, 16400.9, 15712, 23707, 26388, 26388, 26388, 0
332540.001213, 9.999534, 34, 10201, 16523.0, 15169, 24691, 33079, 33079, 33079, 0
332550.001429, 10.000216, 38, 9720, 15965.5, 15436, 21679, 23583, 23583, 23583, 0
332560.001496, 10.000067, 55, 7294, 15202.7, 14798, 19948, 22202, 24727, 24727, 0
332570.001288, 9.999792, 41, 9323, 15631.8, 15455, 20290, 27401, 27401, 27401, 0
332580.001433, 10.000145, 48, 12207, 16648.0, 15683, 22536, 33967, 33967, 33967, 0
332590.001308, 9.999875, 45, 9863, 16588.3, 15527, 24372, 38253, 38253, 38253, 0
332600.001373, 10.000065, 46, 8407, 16274.6, 16444, 22143, 29764, 29764, 29764, 0
332610.001201, 9.999828, 32, 8471, 16511.9, 16280, 24681, 26504, 26504, 26504, 0
332620.001257, 10.000056, 45, 9212, 16392.0, 15661, 23943, 27015, 27015, 27015, 0
332630.001709, 10.000452, 32, 6910, 15617.2, 15982, 19926, 22380, 22380, 22380, 0
332640.001454, 9.999745, 34, 8931, 15089.2, 14109, 21032, 25500, 25500, 25500, 0
332650.00121, 9.999756, 44, 10321, 15255.6, 14783, 20257, 25637, 25637, 25637, 0
332660.00146, 10.00025, 43, 8373, 16535.3, 15464, 26072, 49938, 49938, 49938, 0
332670.002841, 10.001381, 35, 9100, 16208.8, 15842, 23217, 25305, 25305, 25305, 0
332680.0013, 9.998459, 39, 9766, 15543.6, 14916, 21314, 27362, 27362, 27362, 0
332690.001227, 9.999927, 49, 10175, 16701.1, 15920, 26505, 31380, 31380, 31380, 0
332700.001378, 10.000151, 48, 10665, 16598.9, 15879, 24431, 25013, 26262, 26262, 0
332710.001346, 9.999968, 38, 8083, 16304.9, 15959, 23421, 26365, 26365, 26365, 0
332720.002736, 10.00139, 46, 9510, 15724.8, 15331, 22147, 24026, 24026, 24026, 0
332730.00073, 9.997994, 45, 8964, 16504.9, 15791, 25268, 27958, 27958, 27958, 0
332740.001182, 10.000452, 33, 9472, 15452.8, 15660, 19511, 20602, 20602, 20602, 0
332750.001258, 10.000076, 37, 7320, 16348.0, 15820, 26094, 31062, 31062, 31062, 0
332760.002177, 10.000919, 30, 10878, 15484.8, 14958, 21998, 22905, 22905, 22905, 0
332770.001393, 9.999216, 46, 8218, 15830.1, 15099, 20852, 29057, 29057, 29057, 0
332780.001252, 9.999859, 36, 9878, 15759.7, 15140, 22499, 25441, 25441, 25441, 0
332790.001345, 10.000093, 47, 9435, 16081.0, 15090, 26151, 38646, 38646, 38646, 0
332800.001269, 9.999924, 60, 8432, 16109.7, 15824, 22782, 25278, 31169, 31169, 0
332810.001232, 9.999963, 37, 10468, 16939.8, 16491, 22198, 33601, 33601, 33601, 0
332820.001238, 10.000006, 40, 10553, 17031.6, 15915, 24414, 29711, 29711, 29711, 0
332830.00181, 10.000572, 33, 10478, 16862.6, 16145, 21487, 25990, 25990, 25990, 0
332840.001425, 9.999615, 39, 8881, 16412.4, 15973, 22732, 24376, 24376, 24376, 0
332850.001439, 10.000014, 61, 9112, 15491.8, 14387, 23626, 26413, 29047, 29047, 0
332860.00124, 9.999801, 42, 10734, 17242.3, 16990, 26413, 31601, 31601, 31601, 0
332870.001288, 10.000048, 33, 9146, 16634.1, 15946, 23893, 25555, 25555, 25555, 0
332880.001301, 10.000013, 44, 11002, 15518.2, 15191, 20361, 28341, 28341, 28341, 0
332890.001628, 10.000327, 31, 9480, 16673.8, 15633, 23523, 26412, 26412, 26412, 0
332900.001453, 9.999825, 43, 8673, 16571.4, 15904, 22840, 26412, 26412, 26412, 0
332910.001642, 10.000189, 40, 10372, 15476.6, 14893, 22244, 24633, 24633, 24633, 0
332920.001524, 9.999882, 34, 11569, 17144.2, 16260, 26124, 27922, 27922, 27922, 0
332930.00137, 9.999846, 38, 9558, 15038.4, 14932, 18634, 22962, 22962, 22962, 0
332940.001222, 9.999852, 45, 8254, 17491.4, 16237, 26627, 34316, 34316, 34316, 0
332950.001714, 10.000492, 37, 8254, 16406.4, 16031, 22756, 25632, 25632, 25632, 0
332960.001367, 9.999653, 40, 7929, 16239.5, 15981, 21316, 26215, 26215, 26215, 0
332970.002087, 10.00072, 25, 8827, 16529.9, 15981, 26215, 28928, 28928, 28928, 0
332980.001387, 9.9993, 36, 12274, 17006.1, 15933, 23912, 29823, 29823, 29823, 0
332990.001743, 10.000356, 40, 9506, 16337.7, 16526, 24363, 26801, 26801, 26801, 0
333000.001601, 9.999858, 42, 7375, 16791.0, 16705, 23124, 23984, 23984, 23984, 0
333010.002007, 10.000406, 34, 10489, 15798.8, 15234, 19172, 27885, 27885, 27885, 0
333020.001475, 9.999468, 39, 9594, 16444.7, 15318, 23789, 35014, 35014, 35014, 0
333030.001425, 9.99995, 43, 8533, 16320.3, 15854, 21560, 34666, 34666, 34666, 0
333040.001321, 9.999896, 38, 9752, 16318.6, 15664, 22876, 27678, 27678, 27678, 0
333050.001304, 9.999983, 23, 9512, 16826.9, 15787, 22054, 38583, 38583, 38583, 0
333060.001432, 10.000128, 43, 8364, 15826.8, 15333, 24120, 24918, 24918, 24918, 0
333070.001299, 9.999867, 44, 8760, 16019.2, 15561, 23751, 25143, 25143, 25143, 0
333080.001185, 9.999886, 35, 9932, 16212.6, 15923, 19388, 27666, 27666, 27666, 0
333090.001814, 10.000629, 36, 9722, 16621.6, 15497, 23467, 27873, 27873, 27873, 0
333100.001204, 9.99939, 38, 8543, 16314.1, 15331, 24361, 35285, 35285, 35285, 0
333110.001557, 10.000353, 35, 10953, 16525.5, 16075, 22655, 26620, 26620, 26620, 0
333120.001211, 9.999654, 33, 8680, 16095.2, 15378, 23722, 23887, 23887, 23887, 0
333130.001966, 10.000755, 36, 10697, 16147.5, 14682, 22848, 39120, 39120, 39120, 0
333140.001395, 9.999429, 47, 8634, 16456.8, 16490, 23447, 26444, 26444, 26444, 0
333150.001634, 10.000239, 32, 10711, 15930.1, 16241, 20002, 21729, 21729, 21729, 0
333160.001775, 10.000141, 34, 10906, 16061.3, 16301, 18972, 19446, 19446, 19446, 0
333170.001309, 9.999534, 31, 8746, 15179.7, 15212, 20026, 21449, 21449, 21449, 0
333180.001257, 9.999948, 48, 9417, 16183.5, 15413, 22628, 24656, 25171, 25171, 0
333190.00154, 10.000283, 42, 10593, 15890.2, 15325, 21065, 23057, 23057, 23057, 0
333200.001701, 10.000161, 37, 10630, 15965.3, 15513, 21366, 23340, 23340, 23340, 0
333210.001345, 9.999644, 28, 8073, 15704.7, 15975, 20854, 21056, 21056, 21056, 0
333220.001237, 9.999892, 49, 7693, 16172.1, 16281, 24789, 27288, 34326, 34326, 0
333230.001517, 10.00028, 42, 8483, 15786.5, 15710, 22744, 23460, 23460, 23460, 0
333240.001292, 9.999775, 37, 12547, 16446.1, 15709, 21285, 23419, 23419, 23419, 0
333250.001188, 9.999896, 38, 7480, 15470.9, 15566, 21698, 29618, 29618, 29618, 0
333260.002449, 10.001261, 33, 11631, 16042.7, 15523, 21188, 25888, 25888, 25888, 0
333270.002428, 9.999979, 44, 6836, 16046.7, 16032, 22518, 29511, 29511, 29511, 0
333280.001317, 9.998889, 42, 11345, 16796.5, 16991, 21707, 29555, 29555, 29555, 0
333290.00119, 9.999873, 36, 8087, 17075.5, 15446, 26462, 27233, 27233, 27233, 0
333300.001209, 10.000019, 36, 10432, 16148.6, 15099, 23723, 30936, 30936, 30936, 0
333310.001232, 10.000023, 38, 10219, 15704.0, 15270, 21061, 24113, 24113, 24113, 0
333320.002249, 10.001017, 35, 9919, 15711.5, 15092, 22907, 26896, 26896, 26896, 0
333330.001234, 9.998985, 51, 7759, 15805.9, 15114, 21831, 27181, 29828, 29828, 0
333340.001406, 10.000172, 26, 10111, 15803.7, 15114, 21270, 21537, 21537, 21537, 0
333350.001214, 9.999808, 47, 8636, 15954.9, 15844, 22080, 25229, 25229, 25229, 0
333360.001777, 10.000563, 39, 9780, 17069.7, 16394, 25064, 26615, 26615, 26615, 0
333370.001717, 9.99994, 34, 9870, 16244.2, 15701, 22030, 24730, 24730, 24730, 0
333380.001546, 9.999829, 41, 9663, 16395.5, 16481, 24030, 26679, 26679, 26679, 0
333390.00303, 10.001484, 40, 9477, 15692.8, 15762, 20757, 24345, 24345, 24345, 0
333400.001262, 9.998232, 46, 10557, 17078.3, 16355, 24795, 30472, 30472, 30472, 0
333410.001239, 9.999977, 53, 10740, 16948.0, 16218, 25107, 28599, 29960, 29960, 0
333420.001196, 9.999957, 41, 10852, 15475.4, 14936, 20487, 24173, 24173, 24173, 0
333430.001305, 10.000109, 36, 11712, 16842.2, 16449, 22280, 24025, 24025, 24025, 0
333440.001259, 9.999954, 44, 9233, 16001.5, 16006, 20118, 23683, 23683, 23683, 0
333450.003626, 10.002367, 47, 9626, 15855.8, 15314, 20871, 22079, 22079, 22079, 0
333460.001421, 9.997795, 36, 10167, 15339.8, 14904, 19823, 22185, 22185, 22185, 0
333470.001316, 9.999895, 42, 11509, 15580.7, 14708, 21955, 28675, 28675, 28675, 0
333480.001501, 10.000185, 47, 8117, 16241.8, 15530, 23183, 32135, 32135, 32135, 0
333490.001319, 9.999818, 37, 10720, 17161.7, 16076, 25535, 29094, 29094, 29094, 0
333500.001216, 9.999897, 50, 8383, 16148.9, 15974, 22243, 22783, 24383, 24383, 0
333510.001594, 10.000378, 41, 10149, 16118.4, 15255, 22397, 28488, 28488, 28488, 0
333520.001337, 9.999743, 35, 11009, 16229.7, 15565, 24287, 26675, 26675, 26675, 0
333530.00177, 10.000433, 39, 7510, 15340.3, 15407, 20941, 24067, 24067, 24067, 0
333540.001422, 9.999652, 43, 7660, 15657.7, 14853, 22907, 24639, 24639, 24639, 0
333550.001637, 10.000215, 36, 8905, 15932.4, 15625, 23245, 25020, 25020, 25020, 0
333560.001314, 9.999677, 42, 9430, 16430.9, 16421, 22606, 23266, 23266, 23266, 0
333570.001256, 9.999942, 25, 10363, 17197.3, 16368, 22149, 31934, 31934, 31934, 0
333580.00121, 9.999954, 32, 8603, 15921.7, 15918, 21609, 26387, 26387, 26387, 0
333590.001452, 10.000242, 53, 8795, 16438.2, 15863, 24131, 27556, 29570, 29570, 0
333600.001852, 10.0004, 36, 9476, 15840.3, 14996, 21583, 25157, 25157, 25157, 0
333610.002339, 10.000487, 34, 9128, 15256.3, 14480, 20829, 23787, 23787, 23787, 0
333620.00148, 9.999141, 35, 10244, 17415.9, 16998, 22956, 26551, 26551, 26551, 0
333630.001269, 9.999789, 35, 9233, 16392.6, 15429, 24252, 27779, 27779, 27779, 0
333640.001581, 10.000312, 53, 8865, 15698.4, 14563, 24202, 28951, 32012, 32012, 0
333650.001258, 9.999677, 53, 8908, 15928.3, 15377, 22127, 25776, 26183, 26183, 0
333660.001209, 9.999951, 41, 8537, 14726.7, 14547, 20241, 28639, 28639, 28639, 0
333670.001247, 10.000038, 40, 9694, 16306.4, 15434, 24217, 26746, 26746, 26746, 0
333680.001372, 10.000125, 36, 12010, 16670.3, 16593, 22371, 22806, 22806, 22806, 0
333690.001233, 9.999861, 53, 6848, 15632.0, 15488, 20666, 23791, 24342, 24342, 0
333700.001292, 10.000059, 37, 8483, 17226.9, 16970, 25175, 36344, 36344, 36344, 0
333710.001372, 10.00008, 43, 8736, 15753.6, 15704, 20980, 23921, 23921, 23921, 0
333720.002158, 10.000786, 29, 9905, 17112.4, 16260, 24838, 30676, 30676, 30676, 0
333730.001802, 9.999644, 38, 8493, 16660.4, 15793, 22521, 31605, 31605, 31605, 0
333740.001411, 9.999609, 50, 8323, 15963.1, 15718, 23708, 24777, 26818, 26818, 0
333750.001181, 9.99977, 41, 6630, 16163.9, 16356, 22255, 25670, 25670, 25670, 0
333760.00176, 10.000579, 47, 8821, 15600.1, 14927, 23162, 27841, 27841, 27841, 0
333770.00126, 9.9995, 42, 8887, 15246.0, 15141, 20677, 23232, 23232, 23232, 0
333780.001457, 10.000197, 42, 8263, 16344.6, 16058, 24245, 26974, 26974, 26974, 0
333790.001419, 9.999962, 39, 8981, 17532.4, 16700, 24206, 30906, 30906, 30906, 0
333800.001687, 10.000268, 41, 7576, 16318.5, 15717, 23413, 24995, 24995, 24995, 0
333810.001223, 9.999536, 34, 9252, 16361.9, 15822, 21111, 24787, 24787, 24787, 0
333820.001425, 10.000202, 43, 11340, 16235.0, 15098, 22123, 26845, 26845, 26845, 0
333830.001255, 9.99983, 22, 8670, 15415.0, 14617, 26223, 33504, 33504, 33504, 0
333840.001485, 10.00023, 35, 5748, 16126.8, 16281, 22461, 28714, 28714, 28714, 0
333850.001679, 10.000194, 35, 5748, 15127.9, 14828, 20039, 29994, 29994, 29994, 0
333860.001375, 9.999696, 33, 7303, 16023.5, 15286, 24334, 32965, 32965, 32965, 0
333870.001245, 9.99987, 48, 9208, 15818.1, 14623, 23418, 25888, 25888, 25888, 0
333880.001979, 10.000734, 39, 7673, 16481.8, 15342, 23366, 27446, 27446, 27446, 0
333890.001211, 9.999232, 41, 9435, 15228.0, 15080, 19963, 24700, 24700, 24700, 0
333900.002076, 10.000865, 30, 6919, 17527.1, 18067, 22313, 22813, 22813, 22813, 0
333910.001423, 9.999347, 38, 6122, 15580.2, 15505, 20576, 26080, 26080, 26080, 0
333920.001789, 10.000366, 33, 9880, 16348.3, 15830, 22405, 23868, 23868, 23868, 0
